REAL	TEST	0	0
2	2	2	-2	
0	2	1	-1	
2	0	2	-2	
2	2	3	-1	
2	2	4	0	
2	0	5	-1	
0	2	4	0	
2	0	5	-1	
0	0	4	-2	
0	2	3	-1	
2	0	4	-2	
2	2	5	-1	
2	0	6	-2	
2	0	7	-3	
2	2	8	-2	
2	0	9	-3	
2	2	10	-2	
0	0	9	-3	
0	0	8	-4	
4	-1	8	-4	
2	2	9	-3	
2	0	10	-4	
0	2	9	-3	
0	0	8	-4	
0	0	7	-5	
2	0	8	-6	
4	2	8	-5	
2	0	9	-6	
2	2	10	-5	
0	-1	9	-5	
2	2	10	-4	
2	-1	11	-4	
2	0	12	-5	
0	2	11	-4	
0	0	10	-5	
2	2	11	-4	
REAL	TEST	0	0
2	2	1	1	
0	2	0	2	
2	2	1	3	
0	2	0	4	
0	0	-1	3	
2	0	0	2	
2	0	1	1	
2	-1	2	1	
2	0	3	0	
2	2	4	1	
2	2	5	2	
2	0	6	1	
2	-1	7	1	
2	2	8	2	
0	2	7	3	
0	0	6	2	
0	2	5	3	
2	0	6	2	
0	0	5	1	
0	0	4	0	
0	0	3	-1	
0	0	2	-2	
0	-1	1	-2	
2	0	2	-3	
2	0	3	-4	
0	2	2	-3	
2	2	3	-2	
2	2	4	-1	
2	2	5	0	
0	2	4	1	
2	0	5	0	
0	2	4	1	
2	2	5	2	
0	0	4	1	
0	0	3	0	
2	2	4	1	
2	0	5	0	
2	2	6	1	
0	0	5	0	
2	0	6	-1	
0	2	5	0	
2	0	6	-1	
2	0	7	-2	
0	0	6	-3	
0	2	5	-2	
0	0	4	-3	
0	2	3	-2	
2	2	4	-1	
0	2	3	0	
2	2	4	1	
0	0	3	0	
2	0	4	-1	
0	0	3	-2	
0	0	2	-3	
2	2	3	-2	
0	0	2	-3	
0	2	1	-2	
2	0	2	-3	
0	2	1	-2	
2	2	2	-1	
4	0	2	-2	
0	2	1	-1	
0	0	0	-2	
2	0	1	-3	
2	2	2	-2	
0	2	1	-1	
2	0	2	-2	
2	2	3	-1	
2	2	4	0	
2	0	5	-1	
0	2	4	0	
2	0	5	-1	
0	0	4	-2	
0	2	3	-1	
2	0	4	-2	
2	2	5	-1	
2	0	6	-2	
2	0	7	-3	
2	2	8	-2	
2	0	9	-3	
2	2	10	-2	
0	0	9	-3	
0	0	8	-4	
4	-1	8	-4	
2	2	9	-3	
2	0	10	-4	
0	2	9	-3	
0	0	8	-4	
0	0	7	-5	
2	0	8	-6	
4	2	8	-5	
2	0	9	-6	
2	2	10	-5	
0	-1	9	-5	
2	2	10	-4	
2	-1	11	-4	
2	0	12	-5	
0	2	11	-4	
0	0	10	-5	
2	2	11	-4	
REAL	TEST	0	0
2	2	1	1	
0	2	0	2	
2	2	1	3	
0	2	0	4	
0	0	-1	3	
2	0	0	2	
2	0	1	1	
2	-1	2	1	
2	0	3	0	
2	2	4	1	
2	2	5	2	
2	0	6	1	
2	-1	7	1	
2	2	8	2	
0	2	7	3	
0	0	6	2	
0	2	5	3	
2	0	6	2	
0	0	5	1	
0	0	4	0	
0	0	3	-1	
0	0	2	-2	
0	-1	1	-2	
2	0	2	-3	
2	0	3	-4	
0	2	2	-3	
2	2	3	-2	
2	2	4	-1	
2	2	5	0	
0	2	4	1	
2	0	5	0	
0	2	4	1	
2	2	5	2	
0	0	4	1	
0	0	3	0	
2	2	4	1	
2	0	5	0	
2	2	6	1	
0	0	5	0	
2	0	6	-1	
0	2	5	0	
2	0	6	-1	
2	0	7	-2	
0	0	6	-3	
0	2	5	-2	
0	0	4	-3	
0	2	3	-2	
2	2	4	-1	
0	2	3	0	
2	2	4	1	
0	0	3	0	
2	0	4	-1	
0	0	3	-2	
0	0	2	-3	
2	2	3	-2	
0	0	2	-3	
0	2	1	-2	
2	0	2	-3	
0	2	1	-2	
2	2	2	-1	
4	0	2	-2	
0	2	1	-1	
0	0	0	-2	
2	0	1	-3	
2	2	2	-2	
0	2	1	-1	
2	0	2	-2	
2	2	3	-1	
2	2	4	0	
2	0	5	-1	
0	2	4	0	
2	0	5	-1	
0	0	4	-2	
0	2	3	-1	
2	0	4	-2	
2	2	5	-1	
2	0	6	-2	
2	0	7	-3	
2	2	8	-2	
2	0	9	-3	
2	2	10	-2	
0	0	9	-3	
0	0	8	-4	
4	-1	8	-4	
2	2	9	-3	
2	0	10	-4	
0	2	9	-3	
0	0	8	-4	
0	0	7	-5	
2	0	8	-6	
4	2	8	-5	
2	0	9	-6	
2	2	10	-5	
0	-1	9	-5	
2	2	10	-4	
2	-1	11	-4	
2	0	12	-5	
0	2	11	-4	
0	0	10	-5	
2	2	11	-4	
